ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
952	"ENSMUSG00000043940.16"	"Wdfy3"	chr5	-	102047879	102048115	102047924	102048115	102046292	102046427	952	97,109,47	76,77,65	35,72,62	58,94,46	169	124	0.264210019604	0.8803953248396262	0.484,0.509,0.347	0.307,0.36,0.497	0.059
953	"ENSMUSG00000003402.15"	"Prkcsh"	chr9	+	21922733	21922892	21922733	21922871	21922969	21923066	953	99,130,82	106,111,58	79,100,79	60,60,46	145	124	0.0534426648249	0.36372039476535	0.444,0.5,0.547	0.53,0.588,0.595	-0.074
954	"ENSMUSG00000042423.10"	"Fbrs"	chr7	+	127086031	127086070	127086031	127086061	127086436	127086508	954	1,1,0	122,134,102	2,5,4	67,156,133	133	124	0.0741005806736	0.43087113416017414	0.008,0.007,0.0	0.027,0.029,0.027	-0.023
955	"ENSMUSG00000035266.17"	"Helq"	chr5	-	100937991	100938102	100938004	100938102	100933147	100933293	955	2,5,3	1,1,0	0,4,6	0,1,0	137	124	1	1.0	0.644,0.819,1.0	NA,0.784,1.0	-0.071
956	"ENSMUSG00000035266.17"	"Helq"	chr5	-	100937991	100938102	100938004	100938102	100934849	100934948	956	22,26,10	29,27,22	4,18,7	18,30,14	137	124	0.138183938519	0.6057866439778316	0.407,0.466,0.291	0.167,0.352,0.312	0.111
957	"ENSMUSG00000061411.13"	"Nol4l"	chr2	-	153262451	153262729	153262469	153262729	153259879	153260065	957	157,151,113	65,82,56	95,212,73	56,81,41	142	124	0.975096358286	1.0	0.678,0.617,0.638	0.597,0.696,0.609	0.01
958	"ENSMUSG00000118665.1"	"Lin54"	chr5	-	100632998	100633714	100633661	100633714	100628056	100628180	958	180,203,152	3,1,1	149,204,117	0,0,3	787	124	0.317324262988	0.9649997850235073	0.904,0.97,0.96	1.0,1.0,0.86	-0.009
960	"ENSMUSG00000030782.18"	"Tgfb1i1"	chr7	+	127848058	127848367	127848058	127848146	127848471	127848666	960	94,100,75	0,1,0	44,77,26	0,0,0	345	124	1	1.0	1.0,0.973,1.0	1.0,1.0,1.0	-0.009
962	"ENSMUSG00000020160.19"	"Meis1"	chr11	-	18835511	18835651	18835592	18835651	18834386	18834476	962	2,2,2	68,49,50	0,4,3	55,72,26	205	124	0.633795594065	1.0	0.017,0.024,0.024	0.0,0.033,0.065	-0.011
963	"ENSMUSG00000020160.19"	"Meis1"	chr11	-	18835588	18835651	18835592	18835651	18834386	18834476	963	1,0,0	68,49,50	0,0,0	55,72,26	128	124	1	1.0	0.014,0.0,0.0	0.0,0.0,0.0	0.005
964	"ENSMUSG00000038784.14"	"Cnot4"	chr6	-	35041823	35041957	35041832	35041957	35033145	35033203	964	30,40,24	86,105,82	27,34,22	46,102,53	133	124	0.335572326537	0.9815511480386813	0.245,0.262,0.214	0.354,0.237,0.279	-0.05
965	"ENSMUSG00000031985.10"	"Gnpat"	chr8	+	125600071	125600248	125600071	125600218	125600957	125601087	965	208,238,162	4,5,1	139,214,121	2,8,2	154	124	0.343394208968	0.9944586332792855	0.977,0.975,0.992	0.982,0.956,0.98	0.009
966	"ENSMUSG00000031985.10"	"Gnpat"	chr8	+	125613421	125613685	125613421	125613518	125614496	125614558	966	245,309,205	2,0,0	166,220,141	1,0,1	291	124	1	1.0	0.981,1.0,1.0	0.986,1.0,0.984	0.004
967	"ENSMUSG00000042726.15"	"Trafd1"	chr5	-	121511200	121511537	121511212	121511537	121510665	121510738	967	265,337,240	32,38,29	140,250,177	24,44,33	136	124	0.017249804655	0.18474894289685	0.883,0.89,0.883	0.842,0.838,0.83	0.049
968	"ENSMUSG00000042726.15"	"Trafd1"	chr5	-	121511200	121511537	121511401	121511537	121510665	121510738	968	695,783,614	11,6,11	362,693,468	7,9,16	325	124	0.10255510848	0.5188821513112435	0.96,0.98,0.955	0.952,0.967,0.918	0.019
969	"ENSMUSG00000042726.15"	"Trafd1"	chr5	-	121511212	121511537	121511401	121511537	121510665	121510738	969	462,484,403	11,6,11	246,487,324	7,9,16	313	124	0.168038691979	0.6818311532687233	0.943,0.97,0.936	0.933,0.955,0.889	0.024
970	"ENSMUSG00000042726.15"	"Trafd1"	chr5	-	121522807	121522908	121522819	121522908	121522102	121522167	970	15,7,4	0,0,2	3,3,2	0,0,0	136	124	1	1.0	1.0,1.0,0.646	1.0,1.0,1.0	-0.118
971	"ENSMUSG00000029385.15"	"Ccng2"	chr5	+	93418652	93419138	93418652	93418903	93419221	93419320	971	602,738,510	0,0,1	395,600,317	0,0,0	359	124	1	1.0	1.0,1.0,0.994	1.0,1.0,1.0	-0.002
972	"ENSMUSG00000046711.17"	"Hmga1"	chr17	+	27775641	27776040	27775641	27775683	27778506	27778644	972	115,155,95	5,6,4	79,139,97	4,7,13	481	124	0.0808117942539	0.45475876731064724	0.856,0.869,0.86	0.836,0.837,0.658	0.085
973	"ENSMUSG00000046711.17"	"Hmga1"	chr17	+	27778506	27778677	27778506	27778644	27779901	27779985	973	257,275,221	48,66,73	182,255,203	63,84,59	157	124	0.0822848131638	0.4580362721198809	0.809,0.767,0.705	0.695,0.706,0.731	0.05
974	"ENSMUSG00000029502.15"	"Golga3"	chr5	+	110324744	110324915	110324744	110324788	110329468	110329779	974	25,17,14	40,39,33	17,30,9	28,32,16	251	124	0.150398254089	0.638971405975178	0.236,0.177,0.173	0.231,0.317,0.217	-0.06
975	"ENSMUSG00000029502.15"	"Golga3"	chr5	+	110332203	110332473	110332203	110332353	110333651	110333764	975	75,119,58	29,30,25	43,104,33	31,35,26	244	124	0.0638657156197	0.40064467848291074	0.568,0.668,0.541	0.413,0.602,0.392	0.123
976	"ENSMUSG00000048668.17"	"Rhno1"	chr6	-	128339330	128339831	128339801	128339831	128336068	128336317	976	125,143,112	61,56,26	82,154,73	24,62,33	595	124	0.816267597995	1.0	0.299,0.347,0.473	0.416,0.341,0.316	0.015
977	"ENSMUSG00000060961.17"	"Slc4a4"	chr5	+	89194071	89194251	89194071	89194224	89205807	89205903	977	19,13,9	0,0,2	12,16,6	0,0,0	151	124	1	1.0	1.0,1.0,0.787	1.0,1.0,1.0	-0.071
978	"ENSMUSG00000060961.17"	"Slc4a4"	chr5	+	89194071	89194251	89194071	89194224	89232500	89232577	978	59,33,46	6,3,6	29,58,24	2,1,4	151	124	0.13720418487	0.6024056080386474	0.89,0.9,0.863	0.923,0.979,0.831	-0.027
979	"ENSMUSG00000004815.13"	"Dgkq"	chr5	-	108798355	108798834	108798682	108798834	108797690	108798245	979	74,98,52	0,0,1	35,60,43	0,2,2	451	124	0.195133777073	0.7526588544244287	1.0,1.0,0.935	1.0,0.892,0.855	0.063
980	"ENSMUSG00000004815.13"	"Dgkq"	chr5	-	108801501	108801652	108801637	108801652	108801046	108801085	980	36,44,44	2,3,3	22,52,45	2,3,3	260	124	0.952211891151	1.0	0.896,0.875,0.875	0.84,0.892,0.877	0.012
982	"ENSMUSG00000036120.11"	"Rfxank"	chr8	-	70588185	70588281	70588215	70588281	70587940	70588041	982	8,6,6	15,40,16	2,5,4	12,30,8	154	124	0.42145382461	1.0	0.3,0.108,0.232	0.118,0.118,0.287	0.039
983	"ENSMUSG00000069601.15"	"Ank3"	chr10	+	69817945	69818027	69817945	69817991	69821912	69824462	983	328,308,225	8,12,3	300,382,239	7,9,7	160	124	0.951847063942	1.0	0.969,0.952,0.983	0.971,0.97,0.964	-0.0
984	"ENSMUSG00000069601.15"	"Ank3"	chr10	+	69817945	69818027	69817945	69817991	69821918	69829592	984	144,173,95	2,5,0	85,159,86	1,7,0	160	124	0.569809213894	1.0	0.982,0.964,1.0	0.985,0.946,1.0	0.005
985	"ENSMUSG00000069601.15"	"Ank3"	chr10	+	69817945	69818027	69817945	69817991	69830201	69830276	985	338,359,245	10,16,9	74,138,95	1,1,0	160	124	0.000113966547685	0.007005305452382234	0.963,0.946,0.955	0.983,0.991,1.0	-0.037
986	"ENSMUSG00000037369.18"	"Kdm6a"	chrX	+	18143614	18143802	18143614	18143785	18144864	18146175	986	27,18,6	123,117,111	12,9,1	58,87,47	141	124	0.321125404629	0.9684042734584354	0.162,0.119,0.045	0.154,0.083,0.018	0.024
987	"ENSMUSG00000024293.17"	"Esco1"	chr18	-	10593745	10595875	10595675	10595875	10585977	10586041	987	878,922,729	1,0,0	584,927,482	0,1,0	2054	124	1	1.0	0.981,1.0,1.0	1.0,0.982,1.0	-0.0
988	"ENSMUSG00000024293.17"	"Esco1"	chr18	-	10593745	10595875	10595675	10595875	10588438	10588550	988	927,965,757	3,5,2	620,961,504	5,3,1	2054	124	0.894190815581	1.0	0.949,0.921,0.958	0.882,0.951,0.968	0.009
989	"ENSMUSG00000019087.14"	"Atp6ap1"	chrX	+	73344929	73344970	73344929	73344964	73345541	73345627	989	492,519,429	9,15,4	325,564,403	12,6,7	130	124	0.895518594685	1.0	0.981,0.971,0.99	0.963,0.989,0.982	0.003
990	"ENSMUSG00000036377.20"	"Cracd"	chr5	+	77004177	77007001	77004177	77006992	77013846	77014037	990	347,424,263	71,55,31	274,426,189	39,76,33	133	124	0.546062427226	1.0	0.82,0.878,0.888	0.868,0.839,0.842	0.012
991	"ENSMUSG00000031521.6"	"Aga"	chr8	+	53971950	53972026	53971950	53972004	53973271	53973379	991	19,20,19	2,2,0	5,13,8	0,1,0	146	124	0.21592033553	0.7930494131890711	0.89,0.895,1.0	1.0,0.917,1.0	-0.044
992	"ENSMUSG00000063511.12"	"Snrnp70"	chr7	-	45031248	45032608	45032548	45032608	45030140	45030242	992	3837,4632,3245	3,6,9	2066,3586,2623	6,7,19	1424	124	0.00170648642775	0.04177999398109958	0.991,0.985,0.969	0.968,0.978,0.923	0.025
993	"ENSMUSG00000063511.12"	"Snrnp70"	chr7	-	45041497	45041557	45041502	45041557	45036812	45036877	993	50,43,28	1199,1452,980	23,42,22	812,1250,694	129	124	0.708912408911	1.0	0.039,0.028,0.027	0.027,0.031,0.03	0.002
994	"ENSMUSG00000024530.9"	"Prelid3a"	chr18	+	67610033	67610190	67610033	67610136	67612141	67612422	994	10,11,20	1,3,2	3,7,10	3,0,4	178	124	0.314403063076	0.9601590372373827	0.874,0.719,0.874	0.411,1.0,0.635	0.14
998	"ENSMUSG00000039318.13"	"Rab3gap2"	chr1	+	184999097	184999271	184999097	184999211	184999369	184999476	998	154,124,126	31,19,14	94,134,126	18,25,12	184	124	0.93716699623	1.0	0.77,0.815,0.858	0.779,0.783,0.876	0.002
999	"ENSMUSG00000029211.12"	"Gabra4"	chr5	-	71814435	71814632	71814513	71814632	71799601	71799669	999	2,2,0	26,38,20	2,0,1	26,44,25	202	124	1	1.0	0.045,0.031,0.0	0.045,0.0,0.024	0.002
1002	"ENSMUSG00000028644.18"	"Ermap"	chr4	-	119040502	119040535	119040506	119040535	119040039	119040072	1002	2,0,0	0,0,0	1,0,0	0,0,3	128	124	1	1.0	1.0,NA,NA	1.0,NA,0.0	0.5
1005	"ENSMUSG00000092060.5"	"Bend4"	chr5	-	67557403	67557644	67557474	67557644	67549490	67555793	1005	18,17,12	24,7,9	20,40,21	4,8,2	195	124	0.000103971894151	0.006593903714289718	0.323,0.607,0.459	0.761,0.761,0.87	-0.334
1007	"ENSMUSG00000013736.17"	"Trnt1"	chr6	+	106746126	106746217	106746126	106746152	106746790	106746964	1007	44,36,39	24,43,19	31,36,34	18,23,16	189	124	0.436653923503	1.0	0.546,0.355,0.574	0.53,0.507,0.582	-0.048
1008	"ENSMUSG00000021071.18"	"Trim9"	chr12	-	70297730	70298034	70297784	70298034	70295038	70295201	1008	173,198,131	77,81,49	106,198,206	30,61,25	178	124	0.00163562863923	0.041123774713960955	0.61,0.63,0.651	0.711,0.693,0.852	-0.122
1009	"ENSMUSG00000024943.10"	"Smc5"	chr19	-	23192005	23192104	23192008	23192104	23191429	23191534	1009	114,108,85	128,147,89	40,75,30	67,81,65	127	124	0.170210599256	0.6839199182901029	0.465,0.418,0.483	0.368,0.475,0.311	0.071
1013	"ENSMUSG00000026113.18"	"Inpp4a"	chr1	+	37419002	37419258	37419002	37419141	37422419	37422452	1013	157,136,119	83,72,63	66,104,67	92,135,66	241	124	6.07023742383e-09	1.3489935321111438e-06	0.493,0.493,0.493	0.27,0.284,0.343	0.194
1014	"ENSMUSG00000026113.18"	"Inpp4a"	chr1	+	37419002	37419258	37419002	37419141	37426778	37426951	1014	103,101,79	10,8,11	34,49,31	0,1,0	241	124	6.09725761214e-07	9.271040653406559e-05	0.841,0.867,0.787	1.0,0.962,1.0	-0.156
1015	"ENSMUSG00000061461.12"	"Smim20"	chr5	+	53425364	53425673	53425364	53425412	53434484	53434541	1015	4,32,14	2,2,0	5,35,15	1,1,0	385	124	0.165388602749	0.6748695951156228	0.392,0.837,1.0	0.617,0.919,1.0	-0.102
1016	"ENSMUSG00000057335.12"	"Cep170"	chr1	-	176570036	176570214	176570066	176570214	176567484	176567655	1016	342,399,269	494,475,352	321,454,301	322,471,190	154	124	0.00263596046634	0.05640955397967601	0.358,0.403,0.381	0.445,0.437,0.561	-0.1
1017	"ENSMUSG00000057335.12"	"Cep170"	chr1	-	176570036	176570214	176570117	176570214	176567484	176567655	1017	678,778,561	32,45,47	577,866,521	49,78,43	205	124	0.0213288344268	0.20608362093319466	0.928,0.913,0.878	0.877,0.87,0.88	0.031
1018	"ENSMUSG00000057335.12"	"Cep170"	chr1	-	176570066	176570214	176570117	176570214	176567484	176567655	1018	830,854,644	32,45,47	578,883,410	49,78,43	175	124	0.000259397839181	0.012047404148984864	0.948,0.931,0.907	0.893,0.889,0.871	0.044
1019	"ENSMUSG00000057335.12"	"Cep170"	chr1	-	176596798	176597436	176597278	176597436	176585962	176586083	1019	854,969,660	43,75,41	772,1181,738	51,70,47	604	124	0.930773862785	1.0	0.803,0.726,0.768	0.757,0.776,0.763	0.0
1020	"ENSMUSG00000057335.12"	"Cep170"	chr1	-	176596798	176597436	176597278	176597436	176588916	176589066	1020	1179,1309,895	72,109,74	1044,1591,858	61,94,23	604	124	0.00324651069195	0.06796499557277935	0.771,0.711,0.713	0.778,0.777,0.885	-0.082
1021	"ENSMUSG00000029464.11"	"Gpn3"	chr5	+	122518043	122518240	122518043	122518168	122519252	122519368	1021	7,8,7	51,75,47	3,8,3	31,55,35	196	124	0.636894049274	1.0	0.08,0.063,0.086	0.058,0.084,0.051	0.012
1022	"ENSMUSG00000040370.14"	"Etfrf1"	chr6	+	145156900	145156978	145156900	145156970	145160247	145160510	1022	1,0,0	0,6,4	0,4,3	1,5,0	132	124	0.00636762993246	0.10220046041598302	1.0,0.0,0.0	0.0,0.429,1.0	-0.143
1023	"ENSMUSG00000028759.14"	"Hp1bp3"	chr4	+	137943937	137944110	137943937	137944051	137948836	137949034	1023	15,15,5	159,176,96	4,14,13	100,146,52	183	124	0.375282214205	1.0	0.06,0.055,0.034	0.026,0.061,0.145	-0.028
1024	"ENSMUSG00000028759.14"	"Hp1bp3"	chr4	+	137943937	137944110	137943937	137944051	137949399	137949499	1024	12,12,5	371,424,266	2,10,16	317,590,422	183	124	0.382413905059	1.0	0.021,0.019,0.013	0.004,0.011,0.025	0.004
1025	"ENSMUSG00000028759.14"	"Hp1bp3"	chr4	+	137948836	137949034	137948836	137949029	137949399	137949499	1025	324,362,238	4,1,2	201,252,107	1,2,2	129	124	1	1.0	0.987,0.997,0.991	0.995,0.992,0.981	0.002
1026	"ENSMUSG00000058248.13"	"Kcnh1"	chr1	+	191959005	191959479	191959005	191959398	192019707	192020137	1026	9,3,6	6,8,7	1,20,2	8,11,6	205	124	0.570444606099	1.0	0.476,0.185,0.341	0.07,0.524,0.168	0.08
1027	"ENSMUSG00000039706.12"	"Ldb2"	chr5	-	44636434	44636586	44636440	44636586	44633834	44633977	1027	17,16,13	6,4,0	8,7,4	1,1,0	130	124	1	1.0	0.73,0.792,1.0	0.884,0.87,1.0	-0.077
1028	"ENSMUSG00000029433.17"	"Diablo"	chr5	-	123655799	123656128	123656017	123656128	123649767	123650770	1028	242,287,173	0,0,0	141,299,170	0,1,0	342	124	1	1.0	1.0,1.0,1.0	1.0,0.991,1.0	0.003
1029	"ENSMUSG00000024457.17"	"Trim26"	chr17	+	37148075	37148175	37148075	37148156	37148388	37148464	1029	1,0,0	15,14,5	0,4,0	4,19,10	143	124	0.398904436344	1.0	0.055,0.0,0.0	0.0,0.154,0.0	-0.033
1030	"ENSMUSG00000049658.14"	"Bdp1"	chr13	-	100186143	100186537	100186367	100186537	100183233	100183347	1030	156,214,164	8,31,11	107,166,101	11,21,11	348	124	0.339736605254	0.9893413432970755	0.874,0.711,0.842	0.776,0.738,0.766	0.049
1032	"ENSMUSG00000067367.10"	"Lyar"	chr5	+	38380477	38380575	38380477	38380571	38381970	38382141	1032	7,11,4	3,1,0	1,8,7	3,3,8	128	124	0.00410794230243	0.07656674394658239	0.693,0.914,1.0	0.244,0.721,0.459	0.394
1033	"ENSMUSG00000045482.17"	"Trrap"	chr5	+	144776210	144776439	144776210	144776406	144777147	144777413	1033	4,2,4	236,254,139	3,1,16	133,220,121	157	124	0.0083530181149	0.12439107904095928	0.013,0.006,0.022	0.018,0.004,0.095	-0.025
1034	"ENSMUSG00000029122.12"	"Evc"	chr5	-	37458078	37458267	37458155	37458267	37454470	37454580	1034	4,1,0	0,0,3	0,0,2	2,0,0	201	124	1	1.0	1.0,1.0,0.0	0.0,NA,1.0	0.167
1035	"ENSMUSG00000020697.17"	"Lig3"	chr11	+	82672018	82672102	82672018	82672098	82674171	82674725	1035	47,43,51	11,13,26	32,63,27	17,15,27	128	124	0.27494927232	0.8970406769265542	0.805,0.762,0.655	0.646,0.803,0.492	0.094
1037	"ENSMUSG00000029106.15"	"Add1"	chr5	+	34773906	34774251	34773906	34774158	34776693	34776795	1037	587,683,463	793,907,616	405,709,544	547,821,513	217	124	0.0911167649503	0.49082603210421355	0.297,0.301,0.3	0.297,0.33,0.377	-0.035
1038	"ENSMUSG00000000631.21"	"Myo18a"	chr11	+	77706681	77706825	77706681	77706717	77708444	77708532	1038	94,57,73	38,45,18	64,105,82	32,32,19	232	124	0.353797689597	1.0	0.569,0.404,0.684	0.517,0.637,0.698	-0.065
1039	"ENSMUSG00000005672.13"	"Kit"	chr5	+	75799624	75799818	75799624	75799806	75801152	75801259	1039	35,51,39	54,56,33	35,50,40	24,39,25	136	124	0.0281438916568	0.24941013189108954	0.371,0.454,0.519	0.571,0.539,0.593	-0.12
1040	"ENSMUSG00000030505.18"	"Prmt3"	chr7	+	49430056	49430139	49430056	49430091	49430868	49430918	1040	93,112,77	3,5,8	74,106,65	4,5,5	172	124	0.874763383027	1.0	0.957,0.942,0.874	0.93,0.939,0.904	0.0
1041	"ENSMUSG00000030310.12"	"Slc6a1"	chr6	+	114278823	114279148	114278823	114278958	114279460	114279592	1041	784,766,582	0,0,0	421,700,540	1,2,4	314	124	1	1.0	1.0,1.0,1.0	0.994,0.993,0.982	0.01
1046	"ENSMUSG00000029797.14"	"Sspo"	chr6	+	48475266	48475336	48475266	48475327	48475577	48475708	1046	0,2,3	0,0,1	0,1,0	0,1,0	133	124	1	1.0	NA,1.0,0.737	NA,0.482,NA	0.387
1049	"ENSMUSG00000106864.4"	"Gtf3c2"	chr5	-	31316777	31317205	31317043	31317205	31316404	31316533	1049	328,353,301	0,0,0	160,257,200	0,1,0	390	124	1	1.0	1.0,1.0,1.0	1.0,0.988,1.0	0.004
1050	"ENSMUSG00000029155.17"	"Spata18"	chr5	+	73816570	73816688	73816570	73816677	73824194	73824290	1050	2,1,0	6,1,1	0,0,0	2,2,1	135	124	0.84683383649	1.0	0.234,0.479,0.0	0.0,0.0,0.0	0.238
1051	"ENSMUSG00000029155.17"	"Spata18"	chr5	+	73834281	73834401	73834281	73834365	73836334	73836380	1051	2,0,4	2,0,0	3,0,0	2,2,2	160	124	1	1.0	0.437,NA,1.0	0.538,0.0,0.0	0.539
1053	"ENSMUSG00000023845.8"	"Lnpep"	chr17	-	17798793	17799634	17799478	17799634	17795510	17795649	1053	441,458,338	0,1,0	261,396,232	0,0,0	809	124	1	1.0	1.0,0.986,1.0	1.0,1.0,1.0	-0.005
1054	"ENSMUSG00000029687.17"	"Ezh2"	chr6	-	47528650	47528695	47528665	47528695	47524278	47524370	1054	27,17,14	289,338,266	13,20,0	212,289,154	139	124	0.212421878963	0.7877879439333851	0.077,0.043,0.045	0.052,0.058,0.0	0.018
1055	"ENSMUSG00000029687.17"	"Ezh2"	chr6	-	47553469	47553598	47553496	47553598	47535111	47535228	1055	222,272,176	33,43,46	158,205,111	18,53,26	151	124	0.673202266966	1.0	0.847,0.839,0.759	0.878,0.761,0.778	0.009
1056	"ENSMUSG00000028394.10"	"Pole3"	chr4	-	62442846	62443072	62442986	62443072	62442554	62442673	1056	11,18,7	134,149,115	7,8,12	101,110,93	264	124	1	1.0	0.037,0.054,0.028	0.032,0.033,0.057	-0.001
1058	"ENSMUSG00000038828.14"	"Tmem214"	chr5	+	31030030	31030248	31030030	31030112	31030386	31030488	1058	51,71,62	88,87,70	43,54,55	49,69,74	260	124	0.762716450528	1.0	0.217,0.28,0.297	0.295,0.272,0.262	-0.012
1059	"ENSMUSG00000038552.15"	"Fndc4"	chr5	-	31450738	31450830	31450757	31450830	31450229	31450508	1059	46,69,65	39,41,56	50,71,45	43,78,68	143	124	0.0430646586559	0.31557350259876993	0.506,0.593,0.502	0.502,0.441,0.365	0.098
1060	"ENSMUSG00000075703.17"	"Selenoi"	chr5	+	30462709	30462818	30462709	30462759	30468068	30468117	1060	126,139,108	3,8,6	105,173,60	13,1,18	183	124	0.0322818282901	0.2679948331324681	0.966,0.922,0.924	0.846,0.992,0.693	0.094
1062	"ENSMUSG00000032352.17"	"Lrrc1"	chr9	-	77342328	77342501	77342372	77342501	77341275	77341412	1062	53,36,34	1,0,0	23,48,34	0,0,0	168	124	1	1.0	0.975,1.0,1.0	1.0,1.0,1.0	-0.008
1065	"ENSMUSG00000004626.15"	"Stxbp2"	chr8	+	3681152	3681278	3681152	3681204	3682219	3682269	1065	2,1,1	27,39,35	4,0,2	15,26,25	198	124	0.28945152016	0.9247036687649215	0.044,0.016,0.018	0.143,0.0,0.048	-0.038
1066	"ENSMUSG00000004626.15"	"Stxbp2"	chr8	+	3682499	3682600	3682499	3682581	3683290	3683367	1066	4,0,3	49,86,77	1,0,0	17,36,20	143	124	0.428400738725	1.0	0.066,0.0,0.033	0.049,0.0,0.0	0.017
1067	"ENSMUSG00000004626.15"	"Stxbp2"	chr8	+	3683847	3684123	3683847	3683926	3685445	3685530	1067	2,2,5	0,0,0	2,3,6	1,0,0	321	124	1	1.0	1.0,1.0,1.0	0.436,1.0,1.0	0.188
1069	"ENSMUSG00000028556.16"	"Dock7"	chr4	-	98861341	98861499	98861363	98861499	98859031	98859128	1069	1,1,0	315,350,293	0,0,0	192,327,189	146	124	1	1.0	0.003,0.002,0.0	0.0,0.0,0.0	0.002
1070	"ENSMUSG00000029787.11"	"Avl9"	chr6	+	56707626	56707696	56707626	56707665	56712347	56712417	1070	13,5,11	154,144,95	3,18,2	114,141,77	155	124	0.723581296388	1.0	0.063,0.027,0.085	0.021,0.093,0.02	0.014
1071	"ENSMUSG00000057541.15"	"Pus7"	chr5	-	23953680	23953841	23953753	23953841	23952791	23952918	1071	115,162,98	8,10,7	71,138,69	12,14,8	197	124	0.0299977865248	0.25954097574491464	0.9,0.911,0.898	0.788,0.861,0.844	0.072
1072	"ENSMUSG00000029004.16"	"Kmt2e"	chr5	+	23705448	23705574	23705448	23705528	23705724	23705810	1072	761,1034,742	0,1,0	321,533,275	0,2,0	170	124	1	1.0	1.0,0.999,1.0	1.0,0.995,1.0	0.001
1073	"ENSMUSG00000041415.12"	"Dicer1"	chr12	-	104676883	104677016	104676942	104677016	104676043	104676119	1073	160,208,173	1,0,2	118,154,141	0,0,0	183	124	1	1.0	0.991,1.0,0.983	1.0,1.0,1.0	-0.009
1074	"ENSMUSG00000031788.15"	"Kifc3"	chr8	-	95833090	95833272	95833120	95833272	95832347	95832452	1074	141,140,122	2,0,0	75,146,135	0,1,0	154	124	1	1.0	0.983,1.0,1.0	1.0,0.992,1.0	-0.003
1075	"ENSMUSG00000040003.19"	"Magi2"	chr5	+	20739334	20739524	20739334	20739518	20755204	20755296	1075	66,71,65	1,4,4	13,35,9	0,2,4	130	124	0.507104946073	1.0	0.984,0.944,0.939	1.0,0.943,0.682	0.081
1078	"ENSMUSG00000031626.19"	"Sorbs2"	chr8	+	46252746	46252838	46252746	46252835	46254001	46254048	1078	129,117,108	167,215,148	53,88,35	86,137,84	127	124	0.254610870485	0.8656703327573682	0.43,0.347,0.416	0.376,0.385,0.289	0.048
1079	"ENSMUSG00000054099.12"	"Slc25a40"	chr5	+	8490720	8492571	8490720	8490788	8493611	8493785	1079	223,205,208	0,4,0	114,220,125	0,0,0	1907	124	0.314188730462	0.9601590372373827	1.0,0.769,1.0	1.0,1.0,1.0	-0.077
1080	"ENSMUSG00000003161.16"	"Sri"	chr5	+	8112383	8113000	8112383	8112427	8113259	8113407	1080	32,35,37	355,394,254	24,38,46	175,340,108	697	124	0.00151746241255	0.038796008051831414	0.016,0.016,0.025	0.024,0.019,0.07	-0.019
1081	"ENSMUSG00000035086.14"	"Becn1"	chr11	-	101185791	101185990	101185795	101185990	101184826	101184973	1081	14,4,7	291,310,274	13,5,5	168,313,207	128	124	0.65156428551	1.0	0.045,0.012,0.024	0.07,0.015,0.023	-0.009
1082	"ENSMUSG00000035086.14"	"Becn1"	chr11	-	101185791	101185990	101185860	101185990	101184826	101184973	1082	200,217,191	0,2,0	105,175,157	2,0,0	193	124	1	1.0	1.0,0.986,1.0	0.971,1.0,1.0	0.005
1083	"ENSMUSG00000035086.14"	"Becn1"	chr11	-	101185795	101185990	101185860	101185990	101184826	101184973	1083	477,523,458	0,2,0	260,483,359	2,0,0	189	124	1	1.0	1.0,0.994,1.0	0.988,1.0,1.0	0.002
1084	"ENSMUSG00000035086.14"	"Becn1"	chr11	-	101187019	101187142	101187083	101187142	101186359	101186450	1084	43,33,20	227,255,201	19,20,31	165,221,195	188	124	0.396881161011	1.0	0.111,0.079,0.062	0.071,0.056,0.095	0.01
1086	"ENSMUSG00000036078.17"	"Sigmar1"	chr4	-	41740775	41740976	41740822	41740976	41740549	41740642	1086	136,141,81	12,7,7	72,121,60	10,3,4	171	124	0.734310390844	1.0	0.892,0.936,0.894	0.839,0.967,0.916	0.0
1088	"ENSMUSG00000038506.14"	"Dcun1d2"	chr8	-	13330908	13331125	13330916	13331125	13328516	13328685	1088	86,100,68	5,8,5	56,121,23	3,7,0	132	124	0.284019834005	0.9178224837141443	0.942,0.922,0.927	0.946,0.942,1.0	-0.032
1089	"ENSMUSG00000096351.3"	"Samd11"	chr4	-	156336653	156336770	156336683	156336770	156336402	156336537	1089	0,1,1	16,22,11	1,0,0	6,4,5	154	124	1	1.0	0.0,0.035,0.068	0.118,0.0,0.0	-0.005
1090	"ENSMUSG00000022425.17"	"Enpp2"	chr15	-	54725893	54726078	54725905	54726078	54723438	54723490	1090	208,148,162	75,30,32	58,113,79	11,31,14	136	124	0.429961153989	1.0	0.717,0.818,0.822	0.828,0.769,0.837	-0.026
1091	"ENSMUSG00000025877.15"	"Hk3"	chr13	-	55162239	55162359	55162295	55162359	55162044	55162140	1091	3,8,0	1,0,0	0,1,0	0,0,0	180	124	1	1.0	0.674,1.0,NA	NA,1.0,NA	-0.163
